tconst,parentTconst,seasonNumber,episodeNumber
tt10688894,tt10651184,1,5
tt10688904,tt10651184,1,6
tt10688960,tt10651184,1,7
tt10688980,tt10651184,1,8
tt10690608,tt10162946,1,1
tt10690614,tt10685468,1,1
tt10690626,tt10685468,1,2
tt10690700,tt10681478,NULL,NULL
tt10690800,tt10685744,1,1
tt10690814,tt10685744,1,2
tt10690816,tt10685744,1,3
tt10690818,tt10685744,1,4
tt10690824,tt10685744,1,5
tt10690828,tt10685744,1,6
tt10690830,tt10690666,1,1
tt10690834,tt10690666,1,2
tt10690836,tt10685744,1,7
tt10690840,tt10690666,1,3
tt10690842,tt10690666,1,4
tt10690844,tt10690666,1,5
tt10690846,tt10690666,1,6
tt10690848,tt10685744,1,8
tt10690852,tt10690666,1,7
tt10690854,tt10690666,1,8
tt10690856,tt10690666,1,9
tt10690858,tt10685744,1,9
tt10690860,tt10690666,1,10
tt10690862,tt10690666,1,11
tt10690864,tt10690666,1,12
tt10690866,tt10690666,1,13
tt10690868,tt10690666,1,14
tt10690870,tt10690666,1,15
tt10690872,tt10685744,1,10
tt10690876,tt10690666,1,16
tt10690880,tt10690666,1,17
tt10690882,tt10690666,1,18
tt10690884,tt10685744,1,11
tt10690886,tt10690666,1,19
tt10690888,tt10690666,1,20
tt10690892,tt10690666,1,21
tt10690894,tt10685744,1,12
tt10690896,tt10690666,1,22
tt10690898,tt10690666,1,23
tt10690900,tt10690666,1,24
tt10690906,tt10690666,1,25
tt10690908,tt10685744,1,13
tt10690910,tt10690666,1,26
tt10690912,tt10690666,1,27
tt10690914,tt10690666,1,28
tt10690916,tt10690666,1,29
tt10690918,tt10690666,1,30
tt10690922,tt10685744,1,14
tt10690924,tt10690666,1,31
tt10690926,tt10690666,1,32
tt10690928,tt10690666,1,33
tt10690934,tt10690666,1,34
tt10690936,tt10690666,1,35
tt10690938,tt10690666,1,36
tt10690942,tt10690666,1,37
tt10690944,tt10685744,1,15
tt10690946,tt10690666,1,38
tt10690948,tt10690666,1,39
tt10690952,tt10690666,1,40
tt10690954,tt10690666,1,41
tt10690956,tt10685744,1,16
tt10690958,tt10690666,1,42
tt10690960,tt10690666,1,43
tt10690964,tt10690666,1,44
tt10690966,tt10690666,1,45
tt10690968,tt10690666,1,46
tt10690970,tt10690666,1,47
tt10690972,tt10690666,1,48
tt10690976,tt10690666,1,49
tt10690978,tt10690666,1,50
tt10690984,tt10690666,1,51
tt10690986,tt10690666,1,52
tt10690988,tt10690666,1,53
tt10690994,tt10690666,1,54
tt10690996,tt10690666,1,55
tt10691010,tt10685468,1,3
tt10691036,tt10685468,1,4
tt10691048,tt10685468,1,5
tt10691054,tt10685468,1,6
tt10691064,tt10685468,1,7
tt10691214,tt10686142,1,1
tt10691220,tt10686142,1,2
tt10691222,tt10686142,1,3
tt10691224,tt10686142,1,4
tt10691226,tt10686142,1,5
tt10691230,tt10686142,1,6
tt10691234,tt10686142,1,7
tt10691236,tt10686142,1,8
tt10691238,tt10686142,1,9
tt10691240,tt10686142,1,10
tt10691630,tt10643224,2,8
tt10691634,tt10643224,2,9
tt10691636,tt10643224,2,10
tt10691646,tt10643224,2,11
tt10691654,tt10643224,2,12
tt10691658,tt10643224,2,13
tt10691672,tt10643224,2,14
tt10691748,tt10643224,2,16
tt10691758,tt10643224,2,17
tt10691772,tt10643224,2,18
tt10691778,tt10643224,2,19
tt10691782,tt10643224,2,20
tt10691960,tt10670468,1,2
tt10691968,tt10670468,1,1
tt10691992,tt10670468,1,3
tt10692154,tt10670468,1,4
tt10692170,tt10670468,1,5
tt10692174,tt10622806,1,11
tt10692184,tt10670468,1,6
tt10692244,tt10666574,2,43
tt10692372,tt10681478,NULL,NULL
tt10692500,tt10666574,2,63
tt10692526,tt10152610,1,3
tt10692536,tt10152610,1,4
tt10692548,tt10152610,1,6
tt10692876,tt10580978,1,2
tt10692904,tt10692816,NULL,NULL
tt10692920,tt10692816,NULL,NULL
tt10692922,tt10692816,NULL,NULL
tt10692924,tt10692816,NULL,NULL
tt10692930,tt10692816,NULL,NULL
tt10692940,tt10580978,1,1
tt10692966,tt10580978,1,3
tt10693074,tt10692952,1,1
tt10693080,tt10580978,1,5
tt10693098,tt10692952,1,2
tt10693134,tt10692952,1,3
tt10693180,tt10662330,1,1
tt10693210,tt10692952,1,4
tt10693214,tt10692952,2,1
tt10693246,tt10692952,2,2
tt10693258,tt10692952,2,3
tt10693274,tt10692952,3,1
tt10693278,tt10692952,3,3
tt10693280,tt10692952,3,2
tt10693306,tt10692952,3,5
tt10693330,tt10692952,4,1
tt10693334,tt10692952,4,2
tt10694346,tt10662330,1,2
tt10694356,tt10626550,1,321
tt10694360,tt10626550,1,322
tt10694362,tt10626550,1,323
tt10694364,tt10626550,1,325
tt10694366,tt10626550,1,324
tt10694368,tt10626550,1,326
tt10694370,tt10626550,1,327
tt10694374,tt10626550,1,329
tt10694376,tt10626550,1,328
tt10694378,tt10626550,1,330
tt10694380,tt10626550,1,331
tt10694384,tt10626550,1,332
tt10694386,tt10662330,1,3
tt10694400,tt10662330,1,4
tt10694412,tt10662330,1,5
tt10694420,tt10626550,1,333
tt10694422,tt10626550,1,334
tt10694424,tt10626550,1,335
tt10694426,tt10626550,1,336
tt10694428,tt10626550,1,337
tt10694432,tt10626550,1,338
tt10694434,tt10626550,1,339
tt10694438,tt10626550,1,340
tt10694490,tt10662330,1,6
tt10694566,tt10662330,1,7
tt10694668,tt10690658,1,1
tt10694680,tt10690658,1,2
tt10694690,tt10690658,1,3
tt10694700,tt10690658,1,4
tt10694726,tt10662330,1,10
tt10694820,tt10662330,1,11
tt10694862,tt10662330,1,12
tt10695154,tt10162946,1,3
tt10695156,tt10162946,1,2
tt10695158,tt10162946,1,4
tt10695160,tt10162946,1,5
tt10695162,tt10162946,1,6
tt10695164,tt10162946,1,7
tt10695166,tt10162946,1,9
tt10695168,tt10162946,1,8
tt10695170,tt10162946,1,10
tt10695172,tt10162946,1,11
tt10695174,tt10162946,1,12
tt10695176,tt10162946,1,13
tt10695178,tt10162946,1,14
tt10695180,tt10162946,1,15
tt10695182,tt10162946,1,16
tt10695184,tt10162946,1,17
tt10695186,tt10162946,1,18
tt10695188,tt10162946,1,19
tt10695190,tt10162946,1,20
tt10695192,tt10162946,1,120
tt10695194,tt10162946,1,121
tt10695196,tt10162946,1,122
tt10695198,tt10162946,1,123
tt10695200,tt10162946,1,124
tt10695202,tt10162946,1,127
tt10695204,tt10162946,1,126
tt10695206,tt10162946,1,125
tt10695208,tt10162946,1,128
tt10695210,tt10162946,1,129
tt10695212,tt10162946,1,130
tt10695214,tt10162946,1,131
tt10695216,tt10162946,1,132
tt10695218,tt10162946,1,133
tt10695220,tt10162946,1,134
tt10695222,tt10162946,1,136
tt10695224,tt10162946,1,135
tt10695226,tt10162946,1,137
tt10695228,tt10162946,1,138
tt10695230,tt10162946,1,139
tt10695232,tt10162946,1,140
tt10695234,tt10162946,1,280
tt10695236,tt10162946,1,281
tt10695238,tt10162946,1,282
tt10695240,tt10162946,1,284
tt10695242,tt10162946,1,283
tt10695244,tt10162946,1,286
tt10695246,tt10162946,1,285
tt10695248,tt10162946,1,288
tt10695250,tt10162946,1,289
tt10695252,tt10162946,1,287
tt10695254,tt10162946,1,290
tt10695256,tt10162946,1,291
tt10695258,tt10162946,1,292
tt10695262,tt10162946,1,293
tt10695264,tt10162946,1,294
tt10695266,tt10162946,1,295
tt10695268,tt10162946,1,296
tt10695270,tt10162946,1,297
tt10695272,tt10162946,1,298
tt10695274,tt10162946,1,299
tt10695276,tt10162946,1,300
tt10695490,tt10690794,1,1
tt10695494,tt10690794,1,2
tt10695498,tt10690794,1,3
tt10695502,tt10690794,1,4
tt10695506,tt10690794,1,5
tt10695544,tt10691038,1,1
tt10695546,tt10691038,1,2
tt10695550,tt10691038,1,3
tt10695554,tt10691038,1,4
tt10695558,tt10691038,1,5
tt10696198,tt10524648,1,1
tt10696204,tt10524648,1,2
tt10696210,tt10524648,1,3
tt10696438,tt10162946,1,301
tt10696440,tt10162946,1,302
tt10696442,tt10162946,1,303
tt10696444,tt10162946,1,305
tt10696446,tt10162946,1,304
tt10696448,tt10162946,1,306
tt10696450,tt10162946,1,307
tt10696452,tt10162946,1,308
tt10696454,tt10162946,1,309
tt10696456,tt10162946,1,310
tt10696458,tt10162946,1,312
tt10696460,tt10162946,1,311
tt10696462,tt10162946,1,313
tt10696464,tt10162946,1,314
tt10696468,tt10162946,1,315
tt10696472,tt10162946,1,317
tt10696474,tt10162946,1,316
tt10696480,tt10162946,1,318
tt10696482,tt10162946,1,319
tt10696486,tt10162946,1,320
tt10696490,tt10162946,1,141
tt10696492,tt10162946,1,142
tt10696494,tt10162946,1,143
tt10696496,tt10162946,1,144
tt10696498,tt10162946,1,145
tt10696500,tt10162946,1,147
tt10696502,tt10162946,1,146
tt10696504,tt10162946,1,148
tt10696508,tt10162946,1,149
tt10696510,tt10162946,1,150
tt10696512,tt10162946,1,151
tt10696514,tt10162946,1,153
tt10696516,tt10162946,1,152
tt10696518,tt10162946,1,154
tt10696520,tt10162946,1,156
tt10696522,tt10162946,1,155
tt10696524,tt10162946,1,157
tt10696526,tt10162946,1,159
tt10696528,tt10162946,1,158
tt10696532,tt10162946,1,160
tt10696534,tt10162946,1,21
tt10696536,tt10162946,1,22
tt10696538,tt10162946,1,23
tt10696540,tt10162946,1,24
tt10696542,tt10162946,1,25
tt10696544,tt10162946,1,26
tt10696546,tt10162946,1,28
tt10696548,tt10162946,1,27
tt10696550,tt10162946,1,29
tt10696554,tt10162946,1,30
tt10696556,tt10162946,1,31
tt10696558,tt10162946,1,32
tt10696562,tt10162946,1,34
tt10696564,tt10162946,1,33
tt10696566,tt10162946,1,35
tt10696568,tt10162946,1,36
tt10696570,tt10162946,1,38
tt10696574,tt10162946,1,37
tt10696576,tt10162946,1,40
tt10696578,tt10162946,1,39
tt10697274,tt10626550,1,341
tt10697276,tt10626550,1,342
tt10697278,tt10626550,1,343
tt10697280,tt10626550,1,345
tt10697282,tt10626550,1,344
tt10697284,tt10626550,1,346
tt10697286,tt10626550,1,347
tt10697288,tt10626550,1,348
tt10697290,tt10626550,1,349
tt10697292,tt10626550,1,350
tt10697294,tt10626550,1,352
tt10697296,tt10626550,1,351
tt10697298,tt10626550,1,353
tt10697300,tt10626550,1,355
tt10697302,tt10626550,1,354
tt10697304,tt10626550,1,356
tt10697306,tt10626550,1,357
tt10697308,tt10626550,1,358
tt10697310,tt10626550,1,359
tt10697314,tt10626550,1,360
tt10697746,tt10443138,1,1
tt10697748,tt10697712,1,1
tt10697750,tt10697712,1,2
tt10697754,tt10697712,1,3
tt10697756,tt10697712,1,4
tt10697758,tt10697712,1,5
tt10697760,tt10697712,1,6
tt10697764,tt10697712,1,7
tt10697766,tt10697712,1,8
tt10697768,tt10697712,1,9
tt10697770,tt10697712,1,10
tt10697774,tt10697712,1,11
tt10697776,tt10697712,1,12
tt10697778,tt10697712,1,13
tt10697780,tt10697712,1,14
tt10697784,tt10697712,1,15
tt10697788,tt10697712,1,16
tt10697790,tt10697712,1,17
tt10697792,tt10697712,1,18
tt10697794,tt10697712,1,19
tt10697796,tt10697712,1,20
tt10697798,tt10697712,1,21
tt10697800,tt10697712,1,22
tt10697802,tt10697712,1,23
tt10697804,tt10697712,1,24
tt10697806,tt10697712,1,25
tt10697808,tt10697712,1,26
tt10697810,tt10697712,1,27
tt10697812,tt10697712,1,28
tt10697814,tt10697712,1,29
tt10697842,tt10697740,NULL,NULL
tt10699136,tt10698994,1,1
tt10699144,tt10698994,1,2
tt10699152,tt10698994,1,3
tt10699176,tt10698994,1,4
tt10699184,tt10698994,1,5
tt10699190,tt10698994,1,6
tt10699194,tt10698994,1,7
tt10699214,tt10698994,1,8
tt10699228,tt10698994,1,9
tt10699232,tt10698994,1,11
tt10699602,tt10698994,1,12
tt10699628,tt10698994,1,13
tt10699846,tt10699110,1,1
tt10699956,tt10699110,1,3
tt10700430,tt10662330,1,9
tt10700546,tt10699110,1,2
tt10700658,tt10699110,1,4
tt10700808,tt10699110,1,5
tt10700820,tt10699110,1,6
tt10700822,tt10698216,1,1
tt10700834,tt10698216,2,1
tt10700838,tt10699110,1,7
tt10700846,tt10698216,3,1
tt10700868,tt10698216,4,1
tt10700888,tt10699110,1,8
tt10700904,tt10698216,5,1
tt10701004,tt10699110,1,9
tt10701020,tt10699110,1,10
tt10701034,tt10699110,1,11
tt10701050,tt10699110,1,12
tt10701052,tt10162322,1,1
tt10701084,tt10699110,1,13
tt10701116,tt10162322,1,2
tt10702406,tt10701822,1,1
tt10702628,tt10701822,1,2
tt10702638,tt10701822,1,3
tt10702666,tt10701822,1,4
tt10703718,tt10328982,NULL,NULL
tt10703724,tt10324336,NULL,NULL
tt10703786,tt10622806,1,12
tt10705570,tt10626550,1,361
tt10705572,tt10626550,1,362
tt10705574,tt10626550,1,363
tt10705576,tt10626550,1,364
tt10705578,tt10626550,1,365
tt10705580,tt10626550,1,366
tt10705582,tt10626550,1,367
tt10705584,tt10626550,1,369
tt10705586,tt10626550,1,368
tt10705588,tt10626550,1,370
tt10705590,tt10626550,1,371
tt10705592,tt10626550,1,373
tt10705594,tt10626550,1,372
tt10705596,tt10626550,1,374
tt10705598,tt10626550,1,375
tt10705600,tt10626550,1,377
tt10705602,tt10626550,1,378
tt10705604,tt10626550,1,376
tt10705606,tt10626550,1,379
tt10705608,tt10626550,1,380
tt10706330,tt10162946,1,41
tt10706332,tt10162946,1,42
tt10706334,tt10162946,1,43
tt10706344,tt10162946,1,44
tt10706346,tt10162946,1,45
tt10706348,tt10162946,1,46
tt10706350,tt10162946,1,47
tt10706352,tt10162946,1,48
tt10706354,tt10162946,1,49
tt10706356,tt10162946,1,50
tt10706358,tt10162946,1,51
tt10706360,tt10162946,1,52
tt10706362,tt10162946,1,53
tt10706364,tt10162946,1,54
tt10706370,tt10162946,1,55
tt10706372,tt10162946,1,57
tt10706374,tt10162946,1,58
tt10706376,tt10162946,1,56
tt10706378,tt10162946,1,59
tt10706380,tt10162946,1,60
tt10706384,tt10162946,1,162
tt10706386,tt10162946,1,163
tt10706388,tt10162946,1,161
tt10706390,tt10162946,1,165
tt10706392,tt10162946,1,164
tt10706394,tt10162946,1,167
tt10706396,tt10162946,1,168
tt10706398,tt10162946,1,166
tt10706400,tt10162946,1,169
tt10706402,tt10162946,1,170
tt10706404,tt10162946,1,171
tt10706406,tt10162946,1,172
tt10706408,tt10162946,1,173
tt10706410,tt10162946,1,174
tt10706414,tt10162946,1,175
tt10706416,tt10162946,1,176
tt10706418,tt10162946,1,177
tt10706422,tt10162946,1,178
tt10706424,tt10162946,1,179
tt10706426,tt10162946,1,180
tt10706432,tt10162946,1,321
tt10706436,tt10162946,1,322
tt10706438,tt10162946,1,323
tt10706440,tt10162946,1,325
tt10706442,tt10162946,1,324
tt10706444,tt10162946,1,326
tt10706446,tt10162946,1,328
tt10706448,tt10162946,1,327
tt10706450,tt10162946,1,329
tt10706452,tt10162946,1,330
tt10706454,tt10162946,1,331
tt10706456,tt10162946,1,332
tt10706458,tt10162946,1,333
tt10706460,tt10162946,1,334
tt10706462,tt10162946,1,336
tt10706464,tt10162946,1,335
tt10706466,tt10162946,1,337
tt10706468,tt10162946,1,339
tt10706470,tt10162946,1,338
tt10706472,tt10162946,1,340
tt10706520,tt10162322,1,3
tt10706524,tt10162322,1,4
tt10706526,tt10162322,1,5
tt10706528,tt10162322,1,6
tt10706530,tt10162322,1,7
tt10706532,tt10162322,1,8
tt10706534,tt10162322,1,9
tt10706536,tt10162322,1,10
tt10707840,tt10417072,1,8
tt10708164,tt10707860,1,1
tt10708166,tt10707860,1,2
tt10708176,tt10708162,3,3
tt10708210,tt10708162,3,5
tt10708242,tt10708162,3,1
tt10708246,tt10708162,3,2
tt10708256,tt10708162,3,4
tt10708258,tt10708162,3,6
tt10709126,tt10709066,1,1
tt10709130,tt10709066,1,2
tt10709134,tt10709066,1,3
tt10709140,tt10709066,1,4
tt10709144,tt10709066,1,5
tt10709150,tt10709066,1,6
tt10709152,tt10709066,1,7
tt10709154,tt10699102,1,2
tt10709156,tt10709066,1,8
tt10709160,tt10709066,1,9
tt10709162,tt10709066,1,10
tt10709164,tt10699102,1,1
tt10709824,tt10162322,1,11
tt10709826,tt10162322,1,12
tt10709828,tt10162322,1,14
tt10709830,tt10162322,1,13
tt10709832,tt10162322,1,15
tt10709834,tt10162322,1,16
tt10709838,tt10162322,1,18
tt10709840,tt10162322,1,17
tt10709842,tt10162322,1,19
tt10709844,tt10162322,1,20
tt10709892,tt10162946,1,341
tt10709894,tt10162946,1,342
tt10709896,tt10162946,1,343
tt10709898,tt10162946,1,344
tt10709900,tt10162946,1,346
tt10709902,tt10162946,1,345
tt10709904,tt10162946,1,348
tt10709908,tt10162946,1,347
tt10709910,tt10162946,1,349
tt10709912,tt10162946,1,350
tt10709916,tt10162946,1,351
tt10709918,tt10162946,1,353
tt10709920,tt10162946,1,352
tt10709922,tt10162946,1,354
tt10709924,tt10162946,1,355
tt10709926,tt10162946,1,356
tt10709928,tt10162946,1,357
tt10709932,tt10162946,1,358
tt10709934,tt10162946,1,359
tt10709936,tt10162946,1,360
tt10709938,tt10162946,1,181
tt10709940,tt10162946,1,182
tt10709942,tt10162946,1,183
tt10709944,tt10162946,1,184
tt10709948,tt10162946,1,185
tt10709950,tt10162946,1,186
tt10709952,tt10162946,1,187
tt10709954,tt10162946,1,188
tt10709958,tt10162946,1,190
tt10709960,tt10162946,1,189
tt10709962,tt10162946,1,191
tt10709964,tt10162946,1,193
tt10709966,tt10162946,1,192
tt10709968,tt10162946,1,195
tt10709970,tt10162946,1,194
tt10709972,tt10162946,1,197
tt10709974,tt10162946,1,196
tt10709978,tt10162946,1,198
tt10709980,tt10162946,1,199
tt10709982,tt10162946,1,200
tt10709984,tt10162946,1,61
tt10709986,tt10162946,1,62
tt10709988,tt10162946,1,63
tt10709990,tt10162946,1,64
tt10709992,tt10162946,1,65
tt10709994,tt10162946,1,66
tt10709996,tt10162946,1,67
tt10709998,tt10162946,1,68
tt10710000,tt10162946,1,69
tt10710002,tt10162946,1,70
tt10710004,tt10162946,1,71
tt10710006,tt10162946,1,72
tt10710008,tt10162946,1,73
tt10710010,tt10162946,1,74
tt10710014,tt10162946,1,75
tt10710016,tt10162946,1,77
tt10710020,tt10162946,1,76
tt10710022,tt10162946,1,78
tt10710024,tt10162946,1,79
tt10710026,tt10162946,1,80
tt10710582,tt10626550,1,381
tt10710584,tt10626550,1,382
tt10710588,tt10626550,1,383
tt10710590,tt10626550,1,384
tt10710592,tt10626550,1,386
tt10710596,tt10626550,1,385
tt10710600,tt10626550,1,387
tt10710602,tt10626550,1,388
tt10710604,tt10626550,1,389
tt10710608,tt10626550,1,390
tt10710612,tt10626550,1,392
tt10710614,tt10626550,1,391
tt10710618,tt10626550,1,394
tt10710622,tt10626550,1,393
tt10710624,tt10626550,1,395
tt10710628,tt10626550,1,396
tt10710630,tt10626550,1,397
tt10710634,tt10626550,1,398
tt10710638,tt10626550,1,399
tt10710640,tt10626550,1,400
tt10711252,tt10711046,1,1
tt10711262,tt10711046,1,2
tt10711276,tt10711046,1,3
tt10711288,tt10711046,1,4
tt10711304,tt10711046,1,5
tt10711314,tt10711046,1,6
tt10711330,tt10711046,1,7
tt10711336,tt10711046,1,8
tt10711342,tt10711046,1,9
tt10711358,tt10711046,1,10
tt10711438,tt10711046,1,11
tt10711452,tt10711046,1,12
tt10711460,tt10711046,1,13
tt10711566,tt10711046,1,14
tt10711574,tt10711046,1,15
tt10711588,tt10711046,1,16
tt10711632,tt10711046,1,17
tt10711640,tt10711046,1,18
tt10711650,tt10711046,1,19
tt10711672,tt10711046,1,20
tt10711678,tt10711046,1,21
tt10711682,tt10711046,1,22
tt10711684,tt10711046,1,23
tt10711686,tt10711046,1,24
tt10711688,tt10711046,1,25
tt10711690,tt10711046,1,26
tt10711692,tt10711046,1,27
tt10711698,tt10711046,1,28
tt10711702,tt10711046,1,29
tt10711704,tt10711046,1,30
tt10711706,tt10711046,1,31
tt10711710,tt10711046,1,32
tt10711714,tt10711046,1,33
tt10711716,tt10711046,1,34
tt10711722,tt10711046,1,36
tt10711724,tt10711046,1,38
tt10711730,tt10711046,1,40
tt10711734,tt10711046,1,41
tt10711740,tt10711046,1,42
tt10711744,tt10711046,1,43
tt10711756,tt10711046,1,44
tt10711766,tt10711046,1,45
tt10711780,tt10711046,1,46
tt10711954,tt10711046,1,47
tt10711956,tt10711046,1,48
tt10711960,tt10711046,1,49
tt10711962,tt10711046,1,50
tt10711968,tt10711046,1,51
tt10711972,tt10711046,1,52
tt10711976,tt10711046,1,54
tt10711978,tt10711046,1,55
tt10711982,tt10711046,1,56
tt10711984,tt10711046,1,57
tt10711986,tt10711046,1,58
tt10711988,tt10711046,1,59
tt10711990,tt10711046,1,60
tt10711992,tt10711046,1,61
tt10711994,tt10711046,1,62
tt10712110,tt10711046,1,35
tt10712500,tt10232496,1,1
tt10712600,tt10340760,NULL,NULL
tt10712708,tt10013956,NULL,NULL
tt10712800,tt10013956,NULL,NULL
tt10712806,tt10500254,1,2
tt10712810,tt10500254,1,3
tt10712814,tt10500254,1,4
tt10712988,tt10013956,NULL,NULL
tt10713244,tt10709628,1,1
tt10713248,tt10709628,1,2
tt10713748,tt10693104,2,1
tt10713776,tt10602930,1,5
tt10715306,tt10695530,1,1
tt10715322,tt10695530,1,2
tt10715332,tt10695530,1,3
tt10715336,tt10695530,1,4
tt10715340,tt10695530,1,5
tt10715348,tt10535572,1,1
tt10715364,tt10535572,1,2
tt10715372,tt10535572,1,3
tt10715434,tt10695742,1,1
tt10715440,tt10695742,1,2
tt10715444,tt10695742,1,3
tt10715448,tt10695742,1,4
tt10715622,tt10695996,1,1
tt10715624,tt10695996,1,2
tt10715632,tt10695996,1,3
tt10715664,tt10695996,1,4
tt10715734,tt10696022,1,1
tt10715746,tt10696022,1,2
tt10715758,tt10696022,1,3
tt10715770,tt10696022,1,4
tt10715778,tt10696060,1,1
tt10715814,tt10696060,1,2
tt10715836,tt10696060,1,3
tt10715848,tt10696060,1,4
tt10716624,tt10626550,1,401
tt10716626,tt10626550,1,402
tt10716628,tt10626550,1,403
tt10716630,tt10626550,1,404
tt10716634,tt10626550,1,405
tt10716636,tt10626550,1,406
tt10716638,tt10626550,1,408
tt10716640,tt10626550,1,407
tt10716644,tt10626550,1,410
tt10716648,tt10626550,1,409
tt10716650,tt10626550,1,411
tt10716652,tt10626550,1,412
tt10717036,tt10162946,1,81
tt10717038,tt10162946,1,83
tt10717040,tt10162946,1,82
tt10717042,tt10162946,1,84
tt10717044,tt10162946,1,85
tt10717046,tt10162946,1,86
tt10717048,tt10162946,1,87
tt10717050,tt10162946,1,88
tt10717052,tt10162946,1,89
tt10717054,tt10162946,1,90
tt10717056,tt10162946,1,91
tt10717058,tt10162946,1,93
tt10717060,tt10162946,1,92
tt10717062,tt10162946,1,94
tt10717064,tt10162946,1,95
tt10717066,tt10162946,1,96
tt10717068,tt10162946,1,97
tt10717070,tt10162946,1,98
tt10717072,tt10162946,1,99
tt10717074,tt10162946,1,100
tt10717076,tt10162946,1,202
tt10717078,tt10162946,1,201
tt10717080,tt10162946,1,203
tt10717082,tt10162946,1,204
tt10717084,tt10162946,1,205
tt10717086,tt10162946,1,206
tt10717088,tt10162946,1,207
tt10717090,tt10162946,1,209
tt10717092,tt10162946,1,208
tt10717094,tt10162946,1,210
tt10717096,tt10162946,1,211
tt10717098,tt10162946,1,212
tt10717100,tt10162946,1,213
tt10717102,tt10162946,1,215
tt10717104,tt10162946,1,214
tt10717106,tt10162946,1,216
tt10717110,tt10162946,1,217
tt10717114,tt10162946,1,219
tt10717116,tt10162946,1,218
tt10717118,tt10162946,1,220
tt10717122,tt10162946,1,361
tt10717124,tt10162946,1,362
tt10717126,tt10162946,1,363
tt10717128,tt10162946,1,364
tt10717130,tt10162946,1,365
tt10717132,tt10162946,1,366
tt10717134,tt10162946,1,368
tt10717138,tt10162946,1,367
tt10717140,tt10162946,1,369
tt10717142,tt10162946,1,370
tt10717144,tt10162946,1,371
tt10717146,tt10162946,1,372
tt10717148,tt10162946,1,373
tt10717150,tt10162946,1,374
tt10717152,tt10162946,1,375
tt10717154,tt10162946,1,376
tt10717156,tt10162946,1,377
tt10717160,tt10162946,1,379
tt10717162,tt10162946,1,378
tt10717166,tt10162946,1,380
tt10717260,tt10162322,1,21
tt10717262,tt10162322,1,22
tt10717264,tt10162322,1,23
tt10717266,tt10162322,1,25
tt10717268,tt10162322,1,24
tt10717270,tt10162322,1,26
tt10717274,tt10162322,1,27
tt10717278,tt10162322,1,28
tt10717280,tt10162322,1,29
tt10717282,tt10162322,1,30
tt10717284,tt10162322,1,31
tt10717288,tt10162322,1,33
tt10717290,tt10162322,1,32
tt10717292,tt10162322,1,34
tt10717294,tt10162322,1,35
tt10717296,tt10162322,1,36
tt10717300,tt10162322,1,37
tt10717302,tt10162322,1,38
tt10717306,tt10162322,1,39
tt10717308,tt10162322,1,40
tt10717820,tt10706952,2,1
tt10718146,tt10701822,1,5
tt10718148,tt10701822,1,6
tt10718152,tt10701822,1,7
tt10718156,tt10701822,1,8
tt10718178,tt10701822,1,9
tt10718232,tt10477990,1,1
